Datetime,Automatic Weather Station,Date time,Grass Temperature(degree Celsius)
2024-02-03 10:00:00,King's Park,202402030982.85715,19.00648148148148
2024-02-03 10:00:00,Ta Kwu Ling,202402030982.85715,20.279629629629632
2024-02-03 10:00:00,Tai Mo Shan,202402030982.85715,15.744444444444444
2024-02-03 11:00:00,King's Park,202402031084.0,19.37222222222222
2024-02-03 11:00:00,Ta Kwu Ling,202402031084.0,21.044444444444444
2024-02-03 11:00:00,Tai Mo Shan,202402031084.0,16.266666666666666
2024-02-03 12:00:00,King's Park,202402031182.85715,19.73796296296296
2024-02-03 12:00:00,Ta Kwu Ling,202402031182.85715,21.80925925925926
2024-02-03 12:00:00,Tai Mo Shan,202402031182.85715,16.78888888888889
2024-02-03 13:00:00,King's Park,202402031284.0,20.103703703703705
2024-02-03 13:00:00,Ta Kwu Ling,202402031284.0,22.574074074074076
2024-02-03 13:00:00,Tai Mo Shan,202402031284.0,17.311111111111114
2024-02-03 14:00:00,King's Park,202402031382.85715,20.469444444444445
2024-02-03 14:00:00,Ta Kwu Ling,202402031382.85715,23.338888888888892
2024-02-03 14:00:00,Tai Mo Shan,202402031382.85715,17.833333333333336
2024-02-03 15:00:00,King's Park,202402031484.0,20.835185185185185
2024-02-03 15:00:00,Ta Kwu Ling,202402031484.0,24.103703703703708
2024-02-03 15:00:00,Tai Mo Shan,202402031484.0,18.355555555555558
2024-02-03 16:00:00,King's Park,202402031582.85715,21.200925925925926
2024-02-03 16:00:00,Ta Kwu Ling,202402031582.85715,24.86851851851852
2024-02-03 16:00:00,Tai Mo Shan,202402031582.85715,18.87777777777778
2024-02-03 17:00:00,King's Park,202402031684.0,21.566666666666666
2024-02-03 17:00:00,Ta Kwu Ling,202402031684.0,25.633333333333336
2024-02-03 17:00:00,Tai Mo Shan,202402031684.0,19.400000000000002
2024-02-03 18:00:00,King's Park,202402031782.85715,20.785714285714285
2024-02-03 18:00:00,Ta Kwu Ling,202402031782.85715,23.057142857142857
2024-02-03 18:00:00,Tai Mo Shan,202402031782.85715,17.942857142857143
2024-02-03 19:00:00,King's Park,202402031884.0,20.32
2024-02-03 19:00:00,Ta Kwu Ling,202402031884.0,21.1
2024-02-03 19:00:00,Tai Mo Shan,202402031884.0,16.56
2024-02-03 20:00:00,King's Park,202402031982.85715,20.085714285714285
2024-02-03 20:00:00,Ta Kwu Ling,202402031982.85715,20.52857142857143
2024-02-03 20:00:00,Tai Mo Shan,202402031982.85715,15.528571428571428
2024-02-03 21:00:00,King's Park,202402032084.0,20.16
2024-02-03 21:00:00,Ta Kwu Ling,202402032084.0,20.28
2024-02-03 21:00:00,Tai Mo Shan,202402032084.0,15.459999999999999
2024-02-03 22:00:00,King's Park,202402032182.85715,20.042857142857144
2024-02-03 22:00:00,Ta Kwu Ling,202402032182.85715,19.928571428571427
2024-02-03 22:00:00,Tai Mo Shan,202402032182.85715,15.285714285714286
2024-02-03 23:00:00,King's Park,202402032284.0,20.0
2024-02-03 23:00:00,Ta Kwu Ling,202402032284.0,19.18
2024-02-03 23:00:00,Tai Mo Shan,202402032284.0,15.3
2024-02-04 00:00:00,King's Park,202402036725.7143,19.957142857142856
2024-02-04 00:00:00,Ta Kwu Ling,202402036725.7143,19.52857142857143
2024-02-04 00:00:00,Tai Mo Shan,202402036725.7143,15.185714285714285
2024-02-04 01:00:00,King's Park,202402040084.0,19.84
2024-02-04 01:00:00,Ta Kwu Ling,202402040084.0,19.6
2024-02-04 01:00:00,Tai Mo Shan,202402040084.0,15.2
2024-02-04 02:00:00,King's Park,202402040182.85715,19.771428571428572
2024-02-04 02:00:00,Ta Kwu Ling,202402040182.85715,19.62857142857143
2024-02-04 02:00:00,Tai Mo Shan,202402040182.85715,15.371428571428572
2024-02-04 03:00:00,King's Park,202402040284.0,19.6
2024-02-04 03:00:00,Ta Kwu Ling,202402040284.0,19.34
2024-02-04 03:00:00,Tai Mo Shan,202402040284.0,15.4
2024-02-04 04:00:00,King's Park,202402040382.85715,19.571428571428573
2024-02-04 04:00:00,Ta Kwu Ling,202402040382.85715,19.3
2024-02-04 04:00:00,Tai Mo Shan,202402040382.85715,15.528571428571428
2024-02-04 05:00:00,King's Park,202402040484.0,19.3
2024-02-04 05:00:00,Ta Kwu Ling,202402040484.0,19.36
2024-02-04 05:00:00,Tai Mo Shan,202402040484.0,15.5
2024-02-04 06:00:00,King's Park,202402040582.85715,19.228571428571428
2024-02-04 06:00:00,Ta Kwu Ling,202402040582.85715,19.214285714285715
2024-02-04 06:00:00,Tai Mo Shan,202402040582.85715,15.471428571428572
2024-02-04 07:00:00,King's Park,202402040684.0,19.1
2024-02-04 07:00:00,Ta Kwu Ling,202402040684.0,19.2
2024-02-04 07:00:00,Tai Mo Shan,202402040684.0,15.7
2024-02-04 08:00:00,King's Park,202402040782.85715,19.3
2024-02-04 08:00:00,Ta Kwu Ling,202402040782.85715,19.375
2024-02-04 08:00:00,Tai Mo Shan,202402040782.85715,15.925
2024-02-04 09:00:00,King's Park,202402040884.0,19.44814814814815
2024-02-04 09:00:00,Ta Kwu Ling,202402040884.0,19.625925925925927
2024-02-04 09:00:00,Tai Mo Shan,202402040884.0,16.114814814814817
2024-02-04 10:00:00,King's Park,202402040982.85715,19.5962962962963
2024-02-04 10:00:00,Ta Kwu Ling,202402040982.85715,19.876851851851853
2024-02-04 10:00:00,Tai Mo Shan,202402040982.85715,16.30462962962963
2024-02-04 11:00:00,King's Park,202402041084.0,19.744444444444444
2024-02-04 11:00:00,Ta Kwu Ling,202402041084.0,20.12777777777778
2024-02-04 11:00:00,Tai Mo Shan,202402041084.0,16.494444444444447
2024-02-04 12:00:00,King's Park,202402041182.85715,19.892592592592592
2024-02-04 12:00:00,Ta Kwu Ling,202402041182.85715,20.378703703703707
2024-02-04 12:00:00,Tai Mo Shan,202402041182.85715,16.68425925925926
2024-02-04 13:00:00,King's Park,202402041284.0,20.04074074074074
2024-02-04 13:00:00,Ta Kwu Ling,202402041284.0,20.62962962962963
2024-02-04 13:00:00,Tai Mo Shan,202402041284.0,16.874074074074077
2024-02-04 14:00:00,King's Park,202402041382.85715,20.18888888888889
2024-02-04 14:00:00,Ta Kwu Ling,202402041382.85715,20.880555555555556
2024-02-04 14:00:00,Tai Mo Shan,202402041382.85715,17.06388888888889
2024-02-04 15:00:00,King's Park,202402041484.0,20.337037037037035
2024-02-04 15:00:00,Ta Kwu Ling,202402041484.0,21.131481481481483
2024-02-04 15:00:00,Tai Mo Shan,202402041484.0,17.253703703703707
2024-02-04 16:00:00,King's Park,202402041582.85715,20.485185185185184
2024-02-04 16:00:00,Ta Kwu Ling,202402041582.85715,21.38240740740741
2024-02-04 16:00:00,Tai Mo Shan,202402041582.85715,17.44351851851852
2024-02-04 17:00:00,King's Park,202402041684.0,20.633333333333333
2024-02-04 17:00:00,Ta Kwu Ling,202402041684.0,21.633333333333336
2024-02-04 17:00:00,Tai Mo Shan,202402041684.0,17.633333333333336
2024-02-04 18:00:00,King's Park,202402041782.85715,19.857142857142858
2024-02-04 18:00:00,Ta Kwu Ling,202402041782.85715,20.714285714285715
2024-02-04 18:00:00,Tai Mo Shan,202402041782.85715,17.185714285714287
2024-02-04 19:00:00,King's Park,202402041884.0,19.419999999999998
2024-02-04 19:00:00,Ta Kwu Ling,202402041884.0,20.02
2024-02-04 19:00:00,Tai Mo Shan,202402041884.0,16.7
2024-02-04 20:00:00,King's Park,202402041982.85715,19.442857142857143
2024-02-04 20:00:00,Ta Kwu Ling,202402041982.85715,19.842857142857145
2024-02-04 20:00:00,Tai Mo Shan,202402041982.85715,16.685714285714287
2024-02-04 21:00:00,King's Park,202402042084.0,19.3
2024-02-04 21:00:00,Ta Kwu Ling,202402042084.0,19.619999999999997
2024-02-04 21:00:00,Tai Mo Shan,202402042084.0,16.46
2024-02-04 22:00:00,King's Park,202402042182.85715,19.4
2024-02-04 22:00:00,Ta Kwu Ling,202402042182.85715,19.457142857142856
2024-02-04 22:00:00,Tai Mo Shan,202402042182.85715,16.45714285714286
2024-02-04 23:00:00,King's Park,202402042284.0,19.439999999999998
2024-02-04 23:00:00,Ta Kwu Ling,202402042284.0,19.5
2024-02-04 23:00:00,Tai Mo Shan,202402042284.0,16.18
2024-02-05 00:00:00,King's Park,202402046725.7143,19.385714285714283
2024-02-05 00:00:00,Ta Kwu Ling,202402046725.7143,19.285714285714285
2024-02-05 00:00:00,Tai Mo Shan,202402046725.7143,15.585714285714285
2024-02-05 01:00:00,King's Park,202402050084.0,19.419999999999998
2024-02-05 01:00:00,Ta Kwu Ling,202402050084.0,19.48
2024-02-05 01:00:00,Tai Mo Shan,202402050084.0,15.6
2024-02-05 02:00:00,King's Park,202402050182.85715,19.442857142857143
2024-02-05 02:00:00,Ta Kwu Ling,202402050182.85715,19.542857142857144
2024-02-05 02:00:00,Tai Mo Shan,202402050182.85715,16.214285714285715
2024-02-05 03:00:00,King's Park,202402050284.0,19.44
2024-02-05 03:00:00,Ta Kwu Ling,202402050284.0,19.6
2024-02-05 03:00:00,Tai Mo Shan,202402050284.0,16.36
2024-02-05 04:00:00,King's Park,202402050382.85715,19.457142857142856
2024-02-05 04:00:00,Ta Kwu Ling,202402050382.85715,19.557142857142857
2024-02-05 04:00:00,Tai Mo Shan,202402050382.85715,16.114285714285717
2024-02-05 05:00:00,King's Park,202402050484.0,19.439999999999998
2024-02-05 05:00:00,Ta Kwu Ling,202402050484.0,19.5
2024-02-05 05:00:00,Tai Mo Shan,202402050484.0,15.86
2024-02-05 06:00:00,King's Park,202402050582.85715,19.47142857142857
2024-02-05 06:00:00,Ta Kwu Ling,202402050582.85715,19.485714285714288
2024-02-05 06:00:00,Tai Mo Shan,202402050582.85715,15.728571428571428
2024-02-05 07:00:00,King's Park,202402050684.0,19.46
2024-02-05 07:00:00,Ta Kwu Ling,202402050684.0,19.22
2024-02-05 07:00:00,Tai Mo Shan,202402050684.0,15.219999999999999
2024-02-05 08:00:00,King's Park,202402050782.85715,19.8
2024-02-05 08:00:00,Ta Kwu Ling,202402050782.85715,18.924999999999997
2024-02-05 08:00:00,Tai Mo Shan,202402050782.85715,15.725
2024-02-05 09:00:00,King's Park,202402050884.0,20.022222222222222
2024-02-05 09:00:00,Ta Kwu Ling,202402050884.0,19.499999999999996
2024-02-05 09:00:00,Tai Mo Shan,202402050884.0,15.796296296296296
2024-02-05 10:00:00,King's Park,202402050982.85715,20.244444444444444
2024-02-05 10:00:00,Ta Kwu Ling,202402050982.85715,20.074999999999996
2024-02-05 10:00:00,Tai Mo Shan,202402050982.85715,15.867592592592592
2024-02-05 11:00:00,King's Park,202402051084.0,20.46666666666667
2024-02-05 11:00:00,Ta Kwu Ling,202402051084.0,20.65
2024-02-05 11:00:00,Tai Mo Shan,202402051084.0,15.938888888888888
2024-02-05 12:00:00,King's Park,202402051182.85715,20.68888888888889
2024-02-05 12:00:00,Ta Kwu Ling,202402051182.85715,21.224999999999998
2024-02-05 12:00:00,Tai Mo Shan,202402051182.85715,16.010185185185183
2024-02-05 13:00:00,King's Park,202402051284.0,20.91111111111111
2024-02-05 13:00:00,Ta Kwu Ling,202402051284.0,21.799999999999997
2024-02-05 13:00:00,Tai Mo Shan,202402051284.0,16.08148148148148
2024-02-05 14:00:00,King's Park,202402051382.85715,21.133333333333333
2024-02-05 14:00:00,Ta Kwu Ling,202402051382.85715,22.374999999999996
2024-02-05 14:00:00,Tai Mo Shan,202402051382.85715,16.152777777777775
2024-02-05 15:00:00,King's Park,202402051484.0,21.355555555555554
2024-02-05 15:00:00,Ta Kwu Ling,202402051484.0,22.949999999999996
2024-02-05 15:00:00,Tai Mo Shan,202402051484.0,16.22407407407407
2024-02-05 16:00:00,King's Park,202402051582.85715,21.57777777777778
2024-02-05 16:00:00,Ta Kwu Ling,202402051582.85715,23.525
2024-02-05 16:00:00,Tai Mo Shan,202402051582.85715,16.295370370370367
2024-02-05 17:00:00,King's Park,202402051684.0,21.8
2024-02-05 17:00:00,Ta Kwu Ling,202402051684.0,24.099999999999998
2024-02-05 17:00:00,Tai Mo Shan,202402051684.0,16.366666666666664
2024-02-05 18:00:00,King's Park,202402051782.85715,20.142857142857142
2024-02-05 18:00:00,Ta Kwu Ling,202402051782.85715,21.82857142857143
2024-02-05 18:00:00,Tai Mo Shan,202402051782.85715,16.04285714285714
2024-02-05 19:00:00,King's Park,202402051884.0,19.439999999999998
2024-02-05 19:00:00,Ta Kwu Ling,202402051884.0,20.119999999999997
2024-02-05 19:00:00,Tai Mo Shan,202402051884.0,14.819999999999999
2024-02-05 20:00:00,King's Park,202402051982.85715,19.47142857142857
2024-02-05 20:00:00,Ta Kwu Ling,202402051982.85715,20.142857142857142
2024-02-05 20:00:00,Tai Mo Shan,202402051982.85715,14.714285714285714
2024-02-05 21:00:00,King's Park,202402052084.0,19.060000000000002
2024-02-05 21:00:00,Ta Kwu Ling,202402052084.0,20.060000000000002
2024-02-05 21:00:00,Tai Mo Shan,202402052084.0,14.5
2024-02-05 22:00:00,King's Park,202402052182.85715,19.314285714285713
2024-02-05 22:00:00,Ta Kwu Ling,202402052182.85715,19.61428571428571
2024-02-05 22:00:00,Tai Mo Shan,202402052182.85715,14.214285714285714
2024-02-05 23:00:00,King's Park,202402052284.0,19.36
2024-02-05 23:00:00,Ta Kwu Ling,202402052284.0,19.5
2024-02-05 23:00:00,Tai Mo Shan,202402052284.0,14.2
2024-02-06 00:00:00,King's Park,202402056725.7143,19.285714285714285
2024-02-06 00:00:00,Ta Kwu Ling,202402056725.7143,19.17142857142857
2024-02-06 00:00:00,Tai Mo Shan,202402056725.7143,14.2
2024-02-06 01:00:00,King's Park,202402060084.0,19.18
2024-02-06 01:00:00,Ta Kwu Ling,202402060084.0,18.7
2024-02-06 01:00:00,Tai Mo Shan,202402060084.0,14.080000000000002
2024-02-06 02:00:00,King's Park,202402060182.85715,18.914285714285715
2024-02-06 02:00:00,Ta Kwu Ling,202402060182.85715,18.985714285714288
2024-02-06 02:00:00,Tai Mo Shan,202402060182.85715,14.0
2024-02-06 03:00:00,King's Park,202402060284.0,18.78
2024-02-06 03:00:00,Ta Kwu Ling,202402060284.0,18.86
2024-02-06 03:00:00,Tai Mo Shan,202402060284.0,14.0
2024-02-06 04:00:00,King's Park,202402060382.85715,18.714285714285715
2024-02-06 04:00:00,Ta Kwu Ling,202402060382.85715,18.585714285714285
2024-02-06 04:00:00,Tai Mo Shan,202402060382.85715,13.9
2024-02-06 05:00:00,King's Park,202402060484.0,18.48
2024-02-06 05:00:00,Ta Kwu Ling,202402060484.0,18.1
2024-02-06 05:00:00,Tai Mo Shan,202402060484.0,13.6
2024-02-06 06:00:00,King's Park,202402060582.85715,18.1
2024-02-06 06:00:00,Ta Kwu Ling,202402060582.85715,17.7
2024-02-06 06:00:00,Tai Mo Shan,202402060582.85715,13.4
2024-02-06 07:00:00,King's Park,202402060684.0,17.78
2024-02-06 07:00:00,Ta Kwu Ling,202402060684.0,17.6
2024-02-06 07:00:00,Tai Mo Shan,202402060684.0,13.419999999999998
2024-02-06 08:00:00,King's Park,202402060782.85715,18.0
2024-02-06 08:00:00,Ta Kwu Ling,202402060782.85715,17.85
2024-02-06 08:00:00,Tai Mo Shan,202402060782.85715,13.8
2024-02-06 09:00:00,King's Park,202402060884.0,18.196296296296296
2024-02-06 09:00:00,Ta Kwu Ling,202402060884.0,18.41111111111111
2024-02-06 09:00:00,Tai Mo Shan,202402060884.0,14.38888888888889
2024-02-06 10:00:00,King's Park,202402060982.85715,18.392592592592592
2024-02-06 10:00:00,Ta Kwu Ling,202402060982.85715,18.972222222222225
2024-02-06 10:00:00,Tai Mo Shan,202402060982.85715,14.977777777777778
2024-02-06 11:00:00,King's Park,202402061084.0,18.58888888888889
2024-02-06 11:00:00,Ta Kwu Ling,202402061084.0,19.533333333333335
2024-02-06 11:00:00,Tai Mo Shan,202402061084.0,15.566666666666666
2024-02-06 12:00:00,King's Park,202402061182.85715,18.785185185185185
2024-02-06 12:00:00,Ta Kwu Ling,202402061182.85715,20.094444444444445
2024-02-06 12:00:00,Tai Mo Shan,202402061182.85715,16.155555555555555
2024-02-06 13:00:00,King's Park,202402061284.0,18.98148148148148
2024-02-06 13:00:00,Ta Kwu Ling,202402061284.0,20.65555555555556
2024-02-06 13:00:00,Tai Mo Shan,202402061284.0,16.744444444444444
2024-02-06 14:00:00,King's Park,202402061382.85715,19.177777777777777
2024-02-06 14:00:00,Ta Kwu Ling,202402061382.85715,21.21666666666667
2024-02-06 14:00:00,Tai Mo Shan,202402061382.85715,17.333333333333332
2024-02-06 15:00:00,King's Park,202402061484.0,19.374074074074073
2024-02-06 15:00:00,Ta Kwu Ling,202402061484.0,21.77777777777778
2024-02-06 15:00:00,Tai Mo Shan,202402061484.0,17.92222222222222
2024-02-06 16:00:00,King's Park,202402061582.85715,19.57037037037037
2024-02-06 16:00:00,Ta Kwu Ling,202402061582.85715,22.338888888888892
2024-02-06 16:00:00,Tai Mo Shan,202402061582.85715,18.51111111111111
2024-02-06 17:00:00,King's Park,202402061684.0,19.766666666666666
2024-02-06 17:00:00,Ta Kwu Ling,202402061684.0,22.900000000000002
2024-02-06 17:00:00,Tai Mo Shan,202402061684.0,19.099999999999998
2024-02-06 18:00:00,King's Park,202402061782.85715,19.3
2024-02-06 18:00:00,Ta Kwu Ling,202402061782.85715,21.185714285714287
2024-02-06 18:00:00,Tai Mo Shan,202402061782.85715,17.185714285714287
2024-02-06 19:00:00,King's Park,202402061884.0,19.0
2024-02-06 19:00:00,Ta Kwu Ling,202402061884.0,20.06
2024-02-06 19:00:00,Tai Mo Shan,202402061884.0,15.559999999999999
2024-02-06 20:00:00,King's Park,202402061982.85715,18.914285714285715
2024-02-06 20:00:00,Ta Kwu Ling,202402061982.85715,19.75714285714286
2024-02-06 20:00:00,Tai Mo Shan,202402061982.85715,14.757142857142856
2024-02-06 21:00:00,King's Park,202402062084.0,18.7
2024-02-06 21:00:00,Ta Kwu Ling,202402062084.0,19.34
2024-02-06 21:00:00,Tai Mo Shan,202402062084.0,14.48
2024-02-06 22:00:00,King's Park,202402062182.85715,18.571428571428573
2024-02-06 22:00:00,Ta Kwu Ling,202402062182.85715,18.87142857142857
2024-02-06 22:00:00,Tai Mo Shan,202402062182.85715,14.471428571428572
2024-02-06 23:00:00,King's Park,202402062284.0,18.28
2024-02-06 23:00:00,Ta Kwu Ling,202402062284.0,18.759999999999998
2024-02-06 23:00:00,Tai Mo Shan,202402062284.0,14.559999999999999
2024-02-07 00:00:00,King's Park,202402066725.7143,18.17142857142857
2024-02-07 00:00:00,Ta Kwu Ling,202402066725.7143,18.585714285714285
2024-02-07 00:00:00,Tai Mo Shan,202402066725.7143,14.657142857142857
2024-02-07 01:00:00,King's Park,202402070084.0,18.080000000000002
2024-02-07 01:00:00,Ta Kwu Ling,202402070084.0,18.380000000000003
2024-02-07 01:00:00,Tai Mo Shan,202402070084.0,14.7
2024-02-07 02:00:00,King's Park,202402070182.85715,18.042857142857144
2024-02-07 02:00:00,Ta Kwu Ling,202402070182.85715,18.3
2024-02-07 02:00:00,Tai Mo Shan,202402070182.85715,14.857142857142858
2024-02-07 03:00:00,King's Park,202402070284.0,17.740000000000002
2024-02-07 03:00:00,Ta Kwu Ling,202402070284.0,18.3
2024-02-07 03:00:00,Tai Mo Shan,202402070284.0,15.26
2024-02-07 04:00:00,King's Park,202402070382.85715,17.67142857142857
2024-02-07 04:00:00,Ta Kwu Ling,202402070382.85715,18.228571428571428
2024-02-07 04:00:00,Tai Mo Shan,202402070382.85715,15.885714285714286
2024-02-07 05:00:00,King's Park,202402070484.0,17.62
2024-02-07 05:00:00,Ta Kwu Ling,202402070484.0,18.2
2024-02-07 05:00:00,Tai Mo Shan,202402070484.0,16.06
2024-02-07 06:00:00,King's Park,202402070582.85715,17.62857142857143
2024-02-07 06:00:00,Ta Kwu Ling,202402070582.85715,18.185714285714287
2024-02-07 06:00:00,Tai Mo Shan,202402070582.85715,15.985714285714286
2024-02-07 07:00:00,King's Park,202402070684.0,17.759999999999998
2024-02-07 07:00:00,Ta Kwu Ling,202402070684.0,18.2
2024-02-07 07:00:00,Tai Mo Shan,202402070684.0,15.559999999999999
2024-02-07 08:00:00,King's Park,202402070782.85715,17.8
2024-02-07 08:00:00,Ta Kwu Ling,202402070782.85715,18.275
2024-02-07 08:00:00,Tai Mo Shan,202402070782.85715,14.975
2024-02-07 09:00:00,King's Park,202402070884.0,17.674074074074074
2024-02-07 09:00:00,Ta Kwu Ling,202402070884.0,17.859259259259257
2024-02-07 09:00:00,Tai Mo Shan,202402070884.0,15.11111111111111
2024-02-07 10:00:00,King's Park,202402070982.85715,17.548148148148147
2024-02-07 10:00:00,Ta Kwu Ling,202402070982.85715,17.443518518518516
2024-02-07 10:00:00,Tai Mo Shan,202402070982.85715,15.247222222222222
2024-02-07 11:00:00,King's Park,202402071084.0,17.422222222222224
2024-02-07 11:00:00,Ta Kwu Ling,202402071084.0,17.02777777777778
2024-02-07 11:00:00,Tai Mo Shan,202402071084.0,15.383333333333333
2024-02-07 12:00:00,King's Park,202402071182.85715,17.296296296296298
2024-02-07 12:00:00,Ta Kwu Ling,202402071182.85715,16.612037037037037
2024-02-07 12:00:00,Tai Mo Shan,202402071182.85715,15.519444444444444
2024-02-07 13:00:00,King's Park,202402071284.0,17.17037037037037
2024-02-07 13:00:00,Ta Kwu Ling,202402071284.0,16.196296296296296
2024-02-07 13:00:00,Tai Mo Shan,202402071284.0,15.655555555555555
2024-02-07 14:00:00,King's Park,202402071382.85715,17.044444444444444
2024-02-07 14:00:00,Ta Kwu Ling,202402071382.85715,15.780555555555555
2024-02-07 14:00:00,Tai Mo Shan,202402071382.85715,15.791666666666666
2024-02-07 15:00:00,King's Park,202402071484.0,16.91851851851852
2024-02-07 15:00:00,Ta Kwu Ling,202402071484.0,15.364814814814814
2024-02-07 15:00:00,Tai Mo Shan,202402071484.0,15.927777777777777
2024-02-07 16:00:00,King's Park,202402071582.85715,16.792592592592595
2024-02-07 16:00:00,Ta Kwu Ling,202402071582.85715,14.949074074074074
2024-02-07 16:00:00,Tai Mo Shan,202402071582.85715,16.06388888888889
2024-02-07 17:00:00,King's Park,202402071684.0,16.666666666666668
2024-02-07 17:00:00,Ta Kwu Ling,202402071684.0,14.533333333333333
2024-02-07 17:00:00,Tai Mo Shan,202402071684.0,16.2
2024-02-07 18:00:00,King's Park,202402071782.85715,16.242857142857144
2024-02-07 18:00:00,Ta Kwu Ling,202402071782.85715,13.799999999999999
2024-02-07 18:00:00,Tai Mo Shan,202402071782.85715,15.700000000000001
2024-02-07 19:00:00,King's Park,202402071884.0,15.940000000000001
2024-02-07 19:00:00,Ta Kwu Ling,202402071884.0,13.320000000000002
2024-02-07 19:00:00,Tai Mo Shan,202402071884.0,15.219999999999999
2024-02-07 20:00:00,King's Park,202402071982.85715,15.62857142857143
2024-02-07 20:00:00,Ta Kwu Ling,202402071982.85715,13.342857142857143
2024-02-07 20:00:00,Tai Mo Shan,202402071982.85715,14.671428571428573
2024-02-07 21:00:00,King's Park,202402072084.0,15.0
2024-02-07 21:00:00,Ta Kwu Ling,202402072084.0,12.919999999999998
2024-02-07 21:00:00,Tai Mo Shan,202402072084.0,13.419999999999998
2024-02-07 22:00:00,King's Park,202402072182.85715,15.12857142857143
2024-02-07 22:00:00,Ta Kwu Ling,202402072182.85715,12.985714285714286
2024-02-07 22:00:00,Tai Mo Shan,202402072182.85715,12.571428571428571
2024-02-07 23:00:00,King's Park,202402072284.0,15.14
2024-02-07 23:00:00,Ta Kwu Ling,202402072284.0,12.42
2024-02-07 23:00:00,Tai Mo Shan,202402072284.0,12.2
2024-02-08 00:00:00,King's Park,202402076725.7143,14.971428571428572
2024-02-08 00:00:00,Ta Kwu Ling,202402076725.7143,11.971428571428572
2024-02-08 00:00:00,Tai Mo Shan,202402076725.7143,12.200000000000001
2024-02-08 01:00:00,King's Park,202402080084.0,15.02
2024-02-08 01:00:00,Ta Kwu Ling,202402080084.0,12.040000000000001
2024-02-08 01:00:00,Tai Mo Shan,202402080084.0,8.959999999999999
2024-02-08 02:00:00,King's Park,202402080182.85715,14.685714285714285
2024-02-08 02:00:00,Ta Kwu Ling,202402080182.85715,12.385714285714286
2024-02-08 02:00:00,Tai Mo Shan,202402080182.85715,-4.057142857142857
2024-02-08 03:00:00,King's Park,202402080284.0,14.36
2024-02-08 03:00:00,Ta Kwu Ling,202402080284.0,12.3
2024-02-08 03:00:00,Tai Mo Shan,202402080284.0,-4.9
2024-02-08 04:00:00,King's Park,202402080382.85715,14.428571428571429
2024-02-08 04:00:00,Ta Kwu Ling,202402080382.85715,12.342857142857143
2024-02-08 04:00:00,Tai Mo Shan,202402080382.85715,-6.128571428571428
2024-02-08 05:00:00,King's Park,202402080484.0,14.219999999999999
2024-02-08 05:00:00,Ta Kwu Ling,202402080484.0,-7.840000000000001
2024-02-08 05:00:00,Tai Mo Shan,202402080484.0,-6.640000000000001
2024-02-08 06:00:00,King's Park,202402080582.85715,13.957142857142857
2024-02-08 06:00:00,Ta Kwu Ling,202402080582.85715,-7.9142857142857155
2024-02-08 06:00:00,Tai Mo Shan,202402080582.85715,-6.814285714285715
2024-02-08 07:00:00,King's Park,202402080684.0,13.38
2024-02-08 07:00:00,Ta Kwu Ling,202402080684.0,-8.42
2024-02-08 07:00:00,Tai Mo Shan,202402080684.0,-5.88
2024-02-08 08:00:00,King's Park,202402080782.85715,13.9
2024-02-08 08:00:00,Ta Kwu Ling,202402080782.85715,-8.425
2024-02-08 08:00:00,Tai Mo Shan,202402080782.85715,-5.325
2024-02-08 09:00:00,King's Park,202402080884.0,13.829629629629629
2024-02-08 09:00:00,Ta Kwu Ling,202402080884.0,-7.825925925925927
2024-02-08 09:00:00,Tai Mo Shan,202402080884.0,-5.448148148148149
2024-02-08 10:00:00,King's Park,202402080982.85715,13.75925925925926
2024-02-08 10:00:00,Ta Kwu Ling,202402080982.85715,-7.226851851851852
2024-02-08 10:00:00,Tai Mo Shan,202402080982.85715,-5.571296296296296
2024-02-08 11:00:00,King's Park,202402081084.0,13.688888888888888
2024-02-08 11:00:00,Ta Kwu Ling,202402081084.0,-6.627777777777778
2024-02-08 11:00:00,Tai Mo Shan,202402081084.0,-5.694444444444445
2024-02-08 12:00:00,King's Park,202402081182.85715,13.618518518518519
2024-02-08 12:00:00,Ta Kwu Ling,202402081182.85715,-6.0287037037037035
2024-02-08 12:00:00,Tai Mo Shan,202402081182.85715,-5.817592592592593
2024-02-08 13:00:00,King's Park,202402081284.0,13.548148148148147
2024-02-08 13:00:00,Ta Kwu Ling,202402081284.0,-5.42962962962963
2024-02-08 13:00:00,Tai Mo Shan,202402081284.0,-5.940740740740741
2024-02-08 14:00:00,King's Park,202402081382.85715,13.477777777777778
2024-02-08 14:00:00,Ta Kwu Ling,202402081382.85715,-4.830555555555556
2024-02-08 14:00:00,Tai Mo Shan,202402081382.85715,-6.063888888888889
2024-02-08 15:00:00,King's Park,202402081484.0,13.407407407407407
2024-02-08 15:00:00,Ta Kwu Ling,202402081484.0,-4.231481481481481
2024-02-08 15:00:00,Tai Mo Shan,202402081484.0,-6.187037037037038
2024-02-08 16:00:00,King's Park,202402081582.85715,13.337037037037037
2024-02-08 16:00:00,Ta Kwu Ling,202402081582.85715,-3.632407407407407
2024-02-08 16:00:00,Tai Mo Shan,202402081582.85715,-6.310185185185185
2024-02-08 17:00:00,King's Park,202402081684.0,13.266666666666666
2024-02-08 17:00:00,Ta Kwu Ling,202402081684.0,-3.033333333333333
2024-02-08 17:00:00,Tai Mo Shan,202402081684.0,-6.433333333333334
2024-02-08 18:00:00,King's Park,202402081782.85715,13.014285714285714
